TIME_STAMP,SystemID,Avg_VAVDamper_CMD,Avg_RHValve_CMD,Avg_ZoneTemp,Avg_ZoneTemp_SP,Su_Fan_CMD,OAT,RAT,MAT,OA_Damper_CMD,Cool_Valve_CMD,DAT_SP,DAT,DA_Static_SP,Su_Fan_speedCMD,DA_Static_P,Heat_Valve_CMD,Re_Fan_CMD,Re_Fan_Speed_CMD,Su_Fan_Speed_CMD2,Chilled_Water_DP,Cool_stg3,Cool_stg4,Cool_stg1,Cool_stg2,VAVID,VAVDamper_CMD1001,RHValve_CMD1001,ZoneCFM1001,ZoneCFM_SP1001,ZoneTemp1001,ZoneTemp_SP1001,VAV_DAT1001,VAVID,VAVDamper_CMD1003,RHValve_CMD1003,ZoneCFM1003,ZoneCFM_SP1003,ZoneTemp1003,ZoneTemp_SP1003,VAV_DAT1003,VAVID,VAVDamper_CMD1005,RHValve_CMD1005,ZoneCFM1005,ZoneCFM_SP1005,ZoneTemp1005,ZoneTemp_SP1005,VAV_DAT1005,VAVID,VAVDamper_CMD1007,RHValve_CMD1007,ZoneCFM1007,ZoneCFM_SP1007,ZoneTemp1007,ZoneTemp_SP1007,VAV_DAT1007,VAVID,VAVDamper_CMD1009,RHValve_CMD1009,ZoneCFM1009,ZoneCFM_SP1009,ZoneTemp1009,ZoneTemp_SP1009,VAV_DAT1009,VAVID,VAVDamper_CMD1010,RHValve_CMD1010,ZoneCFM1010,ZoneCFM_SP1010,ZoneTemp1010,ZoneTemp_SP1010,VAV_DAT1010,VAVID,VAVDamper_CMD1012,RHValve_CMD1012,ZoneCFM1012,ZoneCFM_SP1012,ZoneTemp1012,ZoneTemp_SP1012,VAV_DAT1012,VAVID,VAVDamper_CMD1016,RHValve_CMD1016,ZoneCFM1016,ZoneCFM_SP1016,ZoneTemp1016,ZoneTemp_SP1016,VAV_DAT1016,VAVID,VAVDamper_CMD1019,RHValve_CMD1019,ZoneCFM1019,ZoneCFM_SP1019,ZoneTemp1019,ZoneTemp_SP1019,VAV_DAT1019,VAVID,VAVDamper_CMD1022,RHValve_CMD1022,ZoneCFM1022,ZoneCFM_SP1022,ZoneTemp1022,ZoneTemp_SP1022,VAV_DAT1022,VAVID,VAVDamper_CMD1027,RHValve_CMD1027,ZoneCFM1027,ZoneCFM_SP1027,ZoneTemp1027,ZoneTemp_SP1027,VAV_DAT1027,VAVID,VAVDamper_CMD1034,RHValve_CMD1034,ZoneCFM1034,ZoneCFM_SP1034,ZoneTemp1034,ZoneTemp_SP1034,VAV_DAT1034,VAVID,VAVDamper_CMD1036,RHValve_CMD1036,ZoneCFM1036,ZoneCFM_SP1036,ZoneTemp1036,ZoneTemp_SP1036,VAV_DAT1036,VAVID,VAVDamper_CMD1040,RHValve_CMD1040,ZoneCFM1040,ZoneCFM_SP1040,ZoneTemp1040,ZoneTemp_SP1040,VAV_DAT1040
2014-05-20 00:00:00,9.00,98.86,0.00,74.50,72.77,0.00,61.51,59.63,59.96,0.00,0.00,59.28,61.23,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:01:00,9.00,98.86,0.00,74.50,72.77,0.00,61.51,59.63,59.96,0.00,0.00,59.28,61.23,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:02:00,9.00,98.86,0.00,74.50,72.77,0.00,61.37,59.63,59.92,0.00,0.00,59.28,61.19,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:03:00,9.00,98.86,0.00,74.50,72.77,0.00,61.37,59.63,59.92,0.00,0.00,59.28,61.19,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:04:00,9.00,98.86,0.00,74.47,72.77,0.00,61.37,59.63,59.83,0.00,0.00,59.29,61.19,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:05:00,9.00,98.86,0.00,74.47,72.77,0.00,61.37,59.63,59.83,0.00,0.00,59.29,61.19,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:06:00,9.00,98.86,0.00,74.47,72.77,0.00,61.37,59.55,59.67,0.00,0.00,59.29,61.14,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:07:00,9.00,98.86,0.00,74.47,72.77,0.00,61.37,59.55,59.67,0.00,0.00,59.29,61.14,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:08:00,9.00,98.86,0.00,74.47,72.77,0.00,59.83,59.47,59.55,0.00,0.00,59.29,61.10,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:09:00,9.00,98.86,0.00,74.47,72.77,0.00,59.83,59.47,59.55,0.00,0.00,59.29,61.10,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:10:00,9.00,98.86,0.00,74.47,72.77,0.00,59.83,59.47,59.47,0.00,0.00,59.29,61.06,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:11:00,9.00,98.86,0.00,74.47,72.77,0.00,59.83,59.47,59.47,0.00,0.00,59.29,61.06,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:12:00,9.00,98.86,0.00,74.47,72.77,0.00,59.86,59.34,59.34,0.00,0.00,59.29,61.06,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:13:00,9.00,98.86,0.00,74.47,72.77,0.00,59.86,59.34,59.34,0.00,0.00,59.29,61.06,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:14:00,9.00,98.86,0.00,74.45,72.77,0.00,59.86,59.26,59.26,0.00,0.00,59.30,60.98,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:15:00,9.00,98.86,0.00,74.45,72.77,0.00,59.86,59.26,59.26,0.00,0.00,59.30,60.98,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:16:00,9.00,98.86,0.00,74.45,72.77,0.00,59.86,59.22,59.26,0.00,0.00,59.30,60.98,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:17:00,9.00,98.86,0.00,74.45,72.77,0.00,59.86,59.22,59.26,0.00,0.00,59.30,60.98,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:18:00,9.00,98.86,0.00,74.48,72.77,0.00,59.26,59.18,59.18,0.00,0.00,59.30,60.90,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:19:00,9.00,98.86,0.00,74.48,72.77,0.00,59.26,59.18,59.18,0.00,0.00,59.30,60.90,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:20:00,9.00,98.86,0.00,74.48,72.77,0.00,59.26,59.10,59.18,0.00,0.00,59.29,60.90,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:21:00,9.00,98.86,0.00,74.48,72.77,0.00,59.26,59.10,59.18,0.00,0.00,59.29,60.90,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:22:00,9.00,98.86,0.00,74.48,72.77,0.00,59.34,59.06,59.06,0.00,0.00,59.29,60.82,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:23:00,9.00,98.86,0.00,74.48,72.77,0.00,59.34,59.06,59.06,0.00,0.00,59.29,60.82,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:24:00,9.00,98.86,0.00,74.46,72.77,0.00,59.34,59.02,58.97,0.00,0.00,59.30,60.78,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:25:00,9.00,98.86,0.00,74.46,72.77,0.00,59.34,59.02,58.97,0.00,0.00,59.30,60.78,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:26:00,9.00,98.86,0.00,74.46,72.77,0.00,59.34,58.93,58.93,0.00,0.00,59.30,60.78,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:27:00,9.00,98.86,0.00,74.46,72.77,0.00,59.34,58.93,58.93,0.00,0.00,59.30,60.78,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:28:00,9.00,98.86,0.00,74.44,72.77,0.00,58.46,58.81,58.77,0.00,0.00,59.30,60.69,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:29:00,9.00,98.86,0.00,74.44,72.77,0.00,58.46,58.81,58.77,0.00,0.00,59.30,60.69,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:30:00,9.00,98.86,0.00,74.44,72.77,0.00,58.46,58.77,58.73,0.00,0.00,59.30,60.65,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:31:00,9.00,98.86,0.00,74.44,72.77,0.00,58.46,58.77,58.73,0.00,0.00,59.30,60.65,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:32:00,9.00,98.86,0.00,74.44,72.77,0.00,58.46,58.77,58.73,0.00,0.00,59.30,60.65,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:33:00,9.00,98.86,0.00,74.44,72.77,0.00,58.77,58.69,58.65,0.00,0.00,59.30,60.61,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:34:00,9.00,98.86,0.00,74.44,72.77,0.00,58.77,58.69,58.65,0.00,0.00,59.30,60.61,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:35:00,9.00,98.86,0.00,74.46,72.77,0.00,58.77,58.61,58.65,0.00,0.00,59.30,60.57,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:36:00,9.00,98.86,0.00,74.46,72.77,0.00,58.77,58.61,58.65,0.00,0.00,59.30,60.57,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:37:00,9.00,98.86,0.00,74.46,72.77,0.00,58.48,58.61,58.61,0.00,0.00,59.30,60.49,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:38:00,9.00,98.86,0.00,74.46,72.77,0.00,58.48,58.61,58.61,0.00,0.00,59.30,60.49,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:39:00,9.00,98.86,0.00,74.45,72.77,0.00,58.48,58.52,58.48,0.00,0.00,59.30,60.49,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:40:00,9.00,98.86,0.00,74.45,72.77,0.00,58.48,58.52,58.48,0.00,0.00,59.30,60.49,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:41:00,9.00,98.86,0.00,74.45,72.77,0.00,58.48,58.48,58.36,0.00,0.00,59.30,60.49,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:42:00,9.00,98.86,0.00,74.45,72.77,0.00,58.48,58.48,58.36,0.00,0.00,59.30,60.49,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:43:00,9.00,98.86,0.00,74.45,72.77,0.00,58.48,58.40,58.36,0.00,0.00,59.30,60.41,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:44:00,9.00,98.86,0.00,74.45,72.77,0.00,58.48,58.40,58.36,0.00,0.00,59.30,60.41,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:45:00,9.00,98.86,0.00,74.42,72.77,0.00,58.48,58.40,58.36,0.00,0.00,59.32,60.41,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:46:00,9.00,98.86,0.00,74.42,72.77,0.00,58.48,58.40,58.36,0.00,0.00,59.32,60.41,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:47:00,9.00,98.86,0.00,74.42,72.77,0.00,58.87,58.36,58.40,0.00,0.00,59.32,60.33,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:48:00,9.00,98.86,0.00,74.42,72.77,0.00,58.87,58.36,58.40,0.00,0.00,59.32,60.33,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:49:00,9.00,98.86,0.00,74.40,72.77,0.00,58.87,58.32,58.40,0.00,0.00,59.32,60.28,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:50:00,9.00,98.86,0.00,74.40,72.77,0.00,58.87,58.32,58.40,0.00,0.00,59.32,60.28,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:51:00,9.00,98.86,0.00,74.40,72.77,0.00,58.87,58.32,58.44,0.00,0.00,59.32,60.24,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:52:00,9.00,98.86,0.00,74.40,72.77,0.00,58.87,58.32,58.44,0.00,0.00,59.32,60.24,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:53:00,9.00,98.86,0.00,74.40,72.77,0.00,58.77,58.32,58.40,0.00,0.00,59.32,60.20,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:54:00,9.00,98.86,0.00,74.40,72.77,0.00,58.77,58.32,58.40,0.00,0.00,59.32,60.20,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:55:00,9.00,98.86,0.00,74.37,72.77,0.00,58.77,58.32,58.44,0.00,0.00,59.33,60.20,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:56:00,9.00,98.86,0.00,74.37,72.77,0.00,58.81,58.24,58.40,0.00,0.00,59.33,60.16,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:57:00,9.00,98.86,0.00,74.37,72.77,0.00,58.81,58.24,58.40,0.00,0.00,59.33,60.16,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20 00:58:00,9.00,98.86,0.00,74.37,72.77,0.00,58.81,58.24,58.40,0.00,0.00,59.33,60.16,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
